Source ASIN,Source Image ID,Target ASIN,Target Image ID,Non-Target ASIN,Non-Target Image ID,Feedback 1,Feedback 2,Feedback 3
B07MQFVT3D,51W0MOTVCqL,B07F2GL6HR,41Mz2UyEXsL,B07MGDNL18,415W5T2nY5L,package has three briefs in solid black.,all briefs have a white and black waistband.,the company name is printed in white on the waistband's black stripe.
B07SX8X9XD,41SdLuZShNL,B07XV9BRJG,41MPVwjqO4L,B07DTNSX7B,41SPOD367nL,not made by lacoste.,made by tommy hilfiger.,in a black color.
B06XHRLR65,710RaVyVgAL,B07L3P3D7G,41uI-tsXbxL,B07NH57LBD,31JpxlzJIAL,with a lion icon.,has an animal logo.,black with no nike symbols.
B07786J1GW,51plj5GIazL,B079ZFBXHQ,A1ozRxKG9lL,B0195YW5VS,51Q7CwtFDzL,has light-blue lining inside cuff.,plaid has red and white squares bordered in blue stripes.,has company name on dark and rectangular label placed above logo lines.
B07CGWYGPQ,41hXnSpTpML,B077B3TL65,81DCLj5CkhL,B0752YHNSX,814Lkq6NiKL,is a cap and not a bucket hat.,has a button on top.,has a rectangular logo.
B07P7QMDMD,31+Mn9KHwjL,B076FJQRTL,31QJoqkxV9L,B07FYYR3PK,31P7vrOt9DL,Big wide length legging,Made by AG Kids,In size 7
B07DT9L8M2,514ZUb+MNkL,B07RVZ49QP,91fO4XdXHJL,B07W735C1J,81pXfXBglJL,with a darker blue shirt,without half zip,without wide bottom band
B077NYSGV4,A1+PoLVV77L,B0758LHPPD,610ZYEd7C0L,B07GCJTGYM,A1XZqkhs97L,has a crew neck.,has interwoven blocks of color from red on top to white to blue on bottom.,has two orange labels of different sizes at the inner neckline.
B078C7R8L6,41Ca42-hY1L,B07Q5G8HYT,31ZEyezJK2L,B0784W46Z4,31nPvwe3W2L,Not in blue denim,More in a reddish tone,In a non-traditional color
B075B35MC5,91SEPU3rWgL,B075R6QNGV,518qowXpnAL,B00KKCDWLC,510eXAPbVsL,has a green crown.,has a gray brim.,hatband is a blue and white patterned band between two leather bands.
B01MDOUO0K,91ufrtbKHyL,B0764GXZ99,910Sdj22kSL,B00LUYJV9Q,915p7ZjkdyL,All black everywhere,With higher situated handles,Made by North Face
B002B61CGC,31Iml3nrnLL,B07N45CWDS,31p3hTHsM6L,B0784W46Z4,31nPvwe3W2L,has narrower legs.,has a white bow on the waist.,is a red wine color.
B076CTBD6M,41cLdvO9ElL,B07GQCTW79,31NvkRmtHSL,B06XRLDCTM,41dUsA7gmJL,is flatter and rounder on the top.,has a band of mesh around the crown.,has a brim around the hat.
B07LB41TNC,41TODfTJW+L,B078G7K7YP,81LALWpTUhL,B07DNQNVGK,818XRIhUj+L,curved brim has black fringes.,black hatband has multicolor pompom.,top of crown has a crease.
B07TNWTFFV,71QqJ1H-IeL,B084HKFFRG,41yS0lIxS6L,B001Q06C82,719D8CEnDHL,has company name written sideways along a sleeve.,has red logo of a spider below neckline.,has short horizontal lines in a vertical pattern on the sides.
B075RCKCTM,61Ct9lVHEhL,B06XDV9KC1,91-HlIJ2r9L,B0758KV7FH,61vPZ16w-DL,has company name inside an oval against the top of crown.,has narrower sweatband.,has black lettering on the side of sweatband.
B077P2QKBC,619RLJBIBnL,B07L3NRMZQ,314szBsd0qL,B07L3NGTJV,51AComdmbSL,has two bras in the package.,one bra is pink and the other is white.,has shoulders straps that are separated.
B015G66BHS,81MpLqC7xrL,B079ZWFLRR,41lrmWrqorL,B079ZWFRXT,81RTRWGFBrL,has images of characters from SpongeBob SquarePants animation.,"has Patrick Starfish, pink with bulging black and white eyes.",has SpongeBob looking upward with an open mouth.
B07K96JYWZ,51njJ2jJaIL,B077S4H8T1,81HUM5n+BTL,B00Y55O6BK,51aDn1cCVSL,hat is a dark black.,has yellow label with black logo and information.,has a shorter cuff.
B01IDXWVGG,51IWF8NTZNL,B01IAVRRF6,41golZclJSL,B01M3PZS84,41Lp7-r80OL,dress comes with lavender panty.,pink dress has a high waist with lacy gold belt and looped flower on side.,skirt has faint horizontal stripes and ruffles at hem.
B014MH59UW,81wGCY7vCBL,B01CT5YKWW,81SGZsggTEL,B01KWW0VPE,81krabXkM2L,Over the knee socks,In a variation of green,Woodland green in color
B077521VCT,81Xwp947MfL,B07FNT9KKH,41zxNmFLH6L,B06X9PMLNC,41nGWn2AtLL,"has monogram logo in pink, black and white on chest.",has two tiers of black ruffles on shirt.,has red pants with ruffled hems.
B01GF60QZQ,51aVUmc1PwL,B00NH6HYLM,71rSR-gS1hL,B07VZZ4GH1,31taIRhIJcL,with a black color.,in a tennis hat style.,not the under armor brand.
B01I2G9QL2,616qSUaslOL,B077PC6CYW,71t-8G76HjL,B06XYHV59N,81wONbuiuzL,In all black,The bill the same color as the hat,Made by Pistil
B07DB9T673,81wjSDTIYiL,B086BXH5LF,81iO0IW2QGL,B0794JD74H,91jOjcvBFUL,has company name on round silver charm.,bag is made from tan and textured leather.,bag has lighter beige trim along side seams and above zipper.
B07JGFKZQT,41uA+2OnGSL,B07FNT2Y1V,818lXLKz0bL,B07VHFB5KD,81YRTpxpsaL,the hat is black.,the visor is shorter.,has a black and yellow label on the side.
B01N9ESTXZ,31r-AmCKMxL,B01GTAYXHA,31JqKUL4BeL,B07PQ74WFG,31b1a5qJhLL,is darker and bluer.,has black tag with company name in white in middle of back waistband.,has no fading.
B00BYV5PPY,71KhGd063eL,B00MO3XHXS,713hu7uSFML,B00FWMTU8Y,719NewifzEL,cap is a light gray.,has black closure straps.,visor extends farther.
B00OHSOD72,31OjsWMCpJL,B00TDP8ZUK,71c8wlkDrjL,B00CJEAYSS,3197oIBNMmL,has darker lenses.,has clear rectangular panels at the ends of curved nose bridge.,the ends of the earpieces curve closer to each other.
B086BYB1M8,81Ip+qCwrCL,B07X4BF9ZV,91+nJ5vAktL,B07W6JRV47,61e2lz4RYOL,exterior has a smoother texture,brand is The Sak,interior zipper is outlined in rust color
B074KH93MN,31bMxEAWIHL,B00T3DBMPW,31-eSJIuLXL,B00MHHLYYU,41Fatiz5pvL,is a solid black hat,hatband is a wide ribbon with an angled side tuck.,brim is curled upward.
B074CQYPXV,81fB2b6HeyL,B071WD7R91,717-b2iKJ9L,B074CRCVJF,41+5SD6dgcL,In a deep black,Made of twill,In size triple extra large
B07414GF72,51q58P9gQPL,B073ZTZ4B5,51WKrV2jafL,B01HCAWOPE,41-8zUaKORL,is a solid bright orange.,has two white letters on crown in raised embroidery.,has blue and silver cap-shaped label on visor.
B00TDP5W0G,31pJtiZd4vL,B00R2VMTZ4,41cQT8UopbL,B0197CKSOE,61yNSVv9FhL,has a crown on top of the visor.,has a closure with a plastic white buckle.,has curved seaming over the top panels.
B07K5639PW,41AZQE-tgpL,B07P3MXRV8,51wFhARE6YL,B075RDWT34,51NjbZN-QTL,with ink spots in various colors,a visible zipper on the front pocket,with Alice in wonderland and a teacup
B07KMYR8RN,31YUFuLpFfL,B07Y2Q6VPW,711nP8xAdiL,B0059JCPP0,81NBqrviy4L,the fabric is reflective and black.,has a black and white label centered on back waistband.,has a black button over the fly.
B00IDHHPYG,51g57Pu9ndL,B01GAFT7UW,51QV21HKjlL,B00TO3SGSC,51iq5IXSANL,"cap is black, white and gray.",features name of antagonist character from Star Wars written across crown.,has image of the named character on gray cuff.
B07D8H3DK2,51FJwG9a6DL,B07343PKZD,51LKd017gQL,B076DL14V7,91j96UAjDaL,the top of crown is solid black,the bottom of crown is black dotted mesh,has tiny black tag with company monogram at side of closure.
B01N9JW53X,81b8sAlQZPL,B07BN8ZBMS,91REYa733wL,B01MY1DMGQ,81c6y1v+vFL,has a logo tag placed over the back curve.,has visor extending farther.,has a gray button.
B082N4ZQNX,510XR0fDqDL,B07TTKBRFX,712Ii9Hv24L,B07RQ35H72,81mKhEEUwJL,is a dark navy blue solid with red logo.,logo is name of company spelled sideways near a side seam.,has red lining on inner waistband
B07NKZY4T3,41Jk7bQpZlL,B00RC8W8IA,71hxfg8EbML,B072M5RGVZ,71TvsJLXqvL,shorts have shorter legs,has no pocket,color is turquoise
B07NJRVVRG,518PjI+dDWL,B071HBYTLY,51x8RwmsdDL,B01I0GJJ3Y,91QoAOJGS6L,"has an orange, ribbed, long-sleeve pullover shirt.","has a white vest, white fur around hood, fur over front, and quilted hem.","has black leggings covered with red, pink and white flowers."
B076CR4KMT,41zwRmuYsAL,B07NXVTQYY,81ffJpzWcOL,B016YWND8I,81pM5kOYI+L,all socks have light gray toes.,three socks have company name in black and three socks in blue.,all socks have a white textured instep.
B01IE4V52A,61Dgw8nvF8L,B074HLGKZF,71U5ImbaAxL,B00K5PXJRG,81z5mve477L,has a round depression on the top of crown.,brim has a wide curve on one side.,headband is a darker brown than the hat.
B07D9P6PJ9,31yBDCUgbKL,B072QBL799,41KmYNs8X3L,B077Y28XFY,41NRmhPRDdL,size 8 instead of 12,I prefer size eight,"single end, 8 size"
B00VTGWTSK,51FIN9BUFJL,B019QIJM00,51xxIgQbvLL,B00KIKY6CA,91fH58LxHrL,without zippered pocket in front.,has curved trim along the top edge of bag between silver rings.,a larger bag that flares and curves at bottom corners.
B06XPVJTC1,A1l9Q4GIbuL,B078KHB3G7,81910ZkFvBL,B07CSGB4XG,91dKJaAlSkL,has a gray and white pattern of stars.,has a solid gray handle curving over top of bag.,has side pocket with elastic edge.
B088MRSZPL,31rd4UcnZNL,B07KZSCP1H,41OAUcgbcpL,B07GQJLH6Z,41YKLtx58TL,seam tape has white logo between white slanted stripes.,has plastic snap closure.,has a gold button where the tapes intersect.
B0789SWNBD,51q-5xD+q0L,B077T9NGGY,716uDW1ZsGL,B01AIZMSEM,61rLPzn7pUL,shirt has cut-out shoulders,blue shorts do not have rolled legs,set includes a red girl's top
B07CH7LN4L,31kcqHVOkeL,B07M9CJCTQ,41CjQXYs-KL,B07MV36F6G,41Vo0aK5npL,denim green look,duck green color,in green and Carhartt logo please
B079ZY8Q47,71MmwNcoAtL,B07968TQTY,71TFpwT012L,B079ZXX1V8,719PoU3SbZL,Needs to have leafs on it,Want it to have some green,I want a weed leaf on it
B07BHK3M69,41pimdrDh-L,B077TZ1W9N,31fHFbABXxL,B07QJLS7SC,31DjOBU8lWL,Want different stiching,Want it more blue,Need a smaller button
B06XMXWH7K,61FABUNzFQL,B079DKB4QV,411qVe2ySCL,B079DJHRNG,31KsC2LFfjL,is a satiny brown.,has bottom band under the cups.,has overlapping and shiny cream-colored curves on band.
B07X1TSF4W,411FQ9UL3dL,B06XV1TPSL,417+jVzsWUL,B07DM98GWZ,71dB6r-puGL,has three solid black briefs,"the waistbands are black, red and blue.",all three have the white-cross logo below side of waistband.
B07H3S12QN,31rbTHXCEaL,B07H3LLS8Z,21Ay3DrAUrL,B07VVM43TS,21760hEjPML,Completely crisp white hat,Made by UltraClubs,A 5 panel hat
B079DDQC6B,41rMMMxVayL,B07PKWNDNW,91MW4IP8t8L,B07RZW5FSW,91-36lNhcNL,has a blue visor.,has black seam tape.,has blue eyelets on solid-gray panels
B01MY0RVZN,41RZGhXdLAL,B01FMOS8Y8,41lhLP4lq-L,B00CZCBWS0,41FcYroUtVL,is a dark blue denim.,has contrast stitching in yellow.,has tops of white lettering on inner back waistband.
B06XCY6WMB,31jlwH4Gp6L,B07MCTGLH9,41mgXFlLrcL,B07SDL1SLK,41xH-SWVUwL,has a hole in the bottom hem of each leg.,has whisker lines across the hips,is made with a darker denim.
B01BIB20ZW,81GxCvMepLL,B0716M29HV,41c9N51oOlL,B074Y9NJY5,41jILqo+lbL,flowery pattern by UNIONBAY,nice colorful pattern with flowers,more colors than just grey leaves but with flowers
B07KPCSQ77,91kgCqTZPXL,B08G223PDL,7126m+ncogL,B071KD4T59,81MiCScuEvL,A blue jean that is cropped in the bottom,A Tommy Hilfiger jean with two belt loops,An indigo jean with white buttons
B013J7AGZE,71dL2mUuLHL,B013J7JQI2,71BJJEdiWkL,B013J7C2ZQ,71yx24Lo8FL,"has divided panels of Ninja Turtles with red, black, purple or yellow backgrounds.",Ninja Turtles are looking forward to make eye-contact.,lettering is white on red background and green outlined in black.
B07DHVV4B5,41lLor7lKsL,B077JLLS1M,91pbjl0liDL,B07M8YD916,91WHjkNJ6hL,Has to be volcom,Want shorter straps,Must be grey
B07L3NVS4F,31LtZDLKkkL,B07GZWRZDH,61pqP2UvUyL,B07L3NGTJV,51AComdmbSL,package has a pink bra and a beige bra.,bras have a triangular panel between the cups.,bras have cups that are farther apart from each other.
B078451PH8,31IXA6nt+aL,B079PL8DSQ,41-wXem3TcL,B079RQJGW6,41qRcw+I6EL,is a dark gray.,has blue lining below inner neckline.,has oval gray logo on side of chest.
B079TKDP96,910NCeDLLyL,B079MWJLL5,91ysnYXY7YL,B07N425FYF,81AQgbWZEgL,has a faded grayish olive color,has logo stamped on a gold band on strap,brand is A. Kurtz
B0198FC488,81vhUknJqmL,B01B677JPE,81JeZKx7Z9L,B01D1F4P92,51C664WpjzL,has black shorts with yellow duck on the side.,has orange T-shirt with a striped tiger's face.,"shirt has a looser, satiny blue collar."
B01FEMPGEI,81FBAUKubGL,B07BLPKTQN,81Av28jVohL,B00S5TK5GC,81eyicMrdUL,A snapback hat with a square logo,A Billabong hat that is not blue,Not a bucket hat or blue coloured hat
B00GOU1MH0,61IAo2qI2OL,B00SU6R1QM,81GmIbmKH9L,B00JVPU690,71rg3J4wbpL,Want a huf hat,Needs a complete flat brim,Must have white text on the logo
B0748F259M,41sDBEwLEXL,B0748DN3V2,71hVu-39-ML,B00IXFTC0S,51Vw5TJH+LL,has a mesh panel bordered by yellow straps.,"pattern has shells, seahorses and starfish.",has curved blue trim at the neckline.
B01JQZ5EHS,9198oS1QNyL,B07SSHHGW2,71sB+SLCmrL,B07QS5B3YL,41fpO32r4CL,"in solid colors of black, navy and red.",with wider black waistband having company name outlined in white letters.,with interior waistband having reversed outline in black against white background.
B079MK1WWJ,71i2glulRSL,B077ZJXCTH,81w-KRoIdZL,B072QRPHJM,812Pd1UPUQL,is a solid black sock.,has a ribbed cuff below the top edging.,has no logo or company name on sock.
B0751J2TBQ,51Nm-w3p-HL,B00ES3XU8O,91-ARrX7nFL,B076BKMSDG,91pm+vxOruL,is white leather.,"has a gold-metal rectangle, on a sewn panel, at the bottom of bag.","has a fastened, dark-edged loop on top of bag."
B07S115JQB,91PjHe1wwBL,B01LCMRYKI,71IiiukYBLL,B07YXR3NRF,41PhFLhaTYL,is solid turquoise.,has shorter legs.,has elastic waistband.
B078JJWPBZ,91eXXNp0ehL,B07G8SQ8DF,81IImurImaL,B079Z7J1GL,8104cXObHcL,pink strap is attached to silver rings.,lining is a pale purplish color.,front of bag has leather panel fastened with four silver studs.
B07CJP131S,91R+azWmTaL,B07T1NQ9C1,61zwJdDkmfL,B07L3F2G35,61VleDrMeFL,has one black short with three green stripes slanted over legs.,has logo and company name above hem of one leg.,has longer legs.
B00O0EOWSS,71SSbsPC8eL,B01N64IWZU,51pfHJPkSGL,B01EGM1L5K,41V0vLjGvTL,A black hat with a fox logo,A hat that has a circular print on the visor,A black hat without any text
B01MRWQ37Z,51cjlZjCUKL,B07PXDWM5C,41hWZNa7G0L,B07S23PNWH,41tnFmPgAlL,With a fitting steing,A lifeguard hat design,In Sonoma brown
B00SKRNH00,812KfqQSy5L,B01IKV3E9O,71vkABwvP2L,B00WFF89VU,51H4VfFqCWL,Driving hat smaller medium,Black driving hat made by Ben Sherman,Black driving hat in small or medium
B01NCLHJQK,71PjqVzkaVL,B01N9HBNRT,71O39ANbU+L,B017USPWNY,71YsKWrSJdL,with text in front,trooper image in front,a star wars themed tshirt
B01LZ2QDS5,51GJCEQ2luL,B01HJKP5LW,4113qmA1a-L,B01HJKRHNQ,41X1FaVz1sL,"has a navy-blue button, crown and visor.",has a logo on the front of the cap.,has the company name set in a black oval in a white-and-yellow rectangle.
B076CRBBPQ,41SzDK3R0hL,B078T671F9,41+8bPLAodL,B07JGJQ1WR,81MmTe4mfyL,With LA on it,Prepping Los Angeles,In red and blue
B0069RSK4Q,61cVRHp3OrL,B00COAO6CC,61eKXKt-K5L,B00CPKFX5U,71dUiqWnT0L,I want Ralph lauren,More round shape,With wood on the side
B07491RSM2,81PJ1vg6oVL,B078SPP164,81JW5k2IVzL,B081FXM4H4,51wljm6XmIL,cap color is pale pink,has white furry lining,has a thick ribbed knit but no wide cuff
B077RSJ63V,61YENHO5-KL,B00QIUBSH0,41f5SAyRt6L,B06WP7VRXP,81Syjfwje2L,has three panties in a package.,"the panty colors are black, gray and white.",has narrower vertical panel on the panty.
B07DS8MK3S,41jCbVOoJ-L,B07DQ9JR4H,41d9WZaERkL,B07DQ35PX6,41HVmRGtxlL,Want a floral design,Needs to have more stripes,I want more color
B01CRAHCBK,41Vqky8wUfL,B07B8HTGVY,41NW9VYp2ZL,B00T77MLW2,41XJueYoW7L,cap is black.,visor has a high curve.,hat is more sloped.
B07Q1ZKXNP,71OWaLg4ACL,B074WK71TK,913NcwUcm4L,B00TDGCPPK,91DTNks5+EL,is a solid black with yellow graphic.,the graphic is the face of a Buddha.,has longer and rougher stitching along the visor edge.
B01G0TW2QY,71Of247IQWL,B01N7LC9HJ,41NQvJkk9QL,B01774Z97U,41AtIqEx-OL,is a maroon color.,has solid front panels and mesh side and back panels.,has a black patch with monogram logo in white.
B075B24FYR,51Ze77eYSiL,B0731YB3FG,51kX4ym2vrL,B0140VOLUO,51SLFyc-DdL,is a solid brown.,has a rounded top with button and eyelets.,has a back opening with plastic snap closure.
B07JBKWVDG,81tIVcrLgBL,B00GNX9FTA,91+jEsuLNIL,B01HCR4YEQ,91DGWLYICPL,has a checkerboard pattern on front panel.,has a rounded and sturdier handle.,has three buckled belts spaced between the handles.
B00CBRAOMO,415CKxHUp+L,B078NDTW5Z,71anapGpetL,B00KYUIPKS,81SKlX+HQcL,Made by The Sak Collective,In a duller black,Crossbody but flat black
B007E6BJM6,81U3FaQAIwL,B077MKS9PB,914nUCQkvOL,B077MQ66L6,91P1kS79p3L,is black with accent colors.,has orange mesh on sides and is a solid fabric under the bag.,has two gray stripes toward front of bag and on edges of shoulder straps.
B08CRYGDWV,715X59MexKL,B07VCMTGVT,41yokthB2PL,B07W735C1J,81pXfXBglJL,has a horizontal band of vertical ribbing above hem.,has company name in white on label placed along a side seam.,fabric has fuzzy knitted stitches.
B01JTQW57G,8137KEBlenL,B0749QBYDS,51Fm+0yL85L,B010U8CX1A,81xCDOS1BUL,is a solid blue cap with seams on top of crown.,has square leather trim on cuff edge with logo on gold button.,has knitted pattern of single vertical rows.
B01GHE850O,41uPcZR2PJL,B019PTMQ7G,61KyS04GX5L,B01H33PMVI,61rh+bjkw1L,is a rounder and taller cap.,has white label with name of company at edge of closure.,has a deep yellow sweatband.
B07CJNV3NT,31HyItsResL,B079FZ77P8,7129z4yz3gL,B07FHB34PF,61+1onufICL,is a darker shade of navy.,has a button over the fly.,has wider beltloops.
B07WC2WPPD,31sywGfvXjL,B079MVLZ69,417pElXAmlL,B079ZPDYT5,41OCpDHALqL,is a lighter blue cap.,has a dark leather strap.,"has a silver, rectangular buckle and silver side loop."
B0777BCL1D,71dz-QQUWdL,B081R153V5,91hYF4eKB2L,B07MZHNBRB,817Z7uIIeoL,is gray with thin vertical stripes in lighter dolor.,has red threads marking the top and bottom of slash pockets.,has concealed closure on waistband.
B07QQ64Q3J,311XGASrQ8L,B07KKSQ8Y9,31H-Yl+Oc+L,B07V2JR3JW,41o9vTCFYsL,I want something without clasps,Would like to be pink,I need the straps to be wider
B073ZHSHN3,71SGVaKeFqL,B06XGR4C39,31ovyPOzGNL,B01N4L4SX7,31eJGEL-cZL,not made by spalding.,made by ADIDAS.,in a different style.
B00H8ANGII,51O9cAaFNkL,B000V56V84,51Qb6rYd4xL,B002EL4T82,71zSP5w70oL,"is a package of two, light blue boxers.",has three horizontal lines of elastic on waistband.,has a seamed X in middle of waistband.
B07VQPR5YN,41Z9yrJ20VL,B07R95SCYW,81+hUZkeBAL,B07H5Y3986,41gBVW4vDPL,is a smoother fabric.,is a lighter tan.,name of company is in white on black label on inner waistband.
B07JG4KHF3,81g6--uKagL,B07HP4ZFN9,51f2YbCdi6L,B07B997N7C,51IWhYvSZ3L,has orange stripe on the back neckline.,has company name on side of chest.,sweater is a heathered gray.
B07BS2PX34,51kB8b-enYL,B077SM6V8B,412XEIpTqYL,B00NGEFFD4,81y4SfiopvL,"is a solid, light blue fabric",has an elasticized waist.,has two side pockets on skirt.
B07SYDT8WG,813XNKWN1rL,B078C6NNF4,51-SbGJh3NL,B077SP5C2T,51NTmaeZSbL,Blue in coloration,Made by Quiksilver,A checkered patterned hat
B079PHBBMS,51MvuKQOZdL,B01N6GV3UA,51ZcEf9F6FL,B07GBZV7MN,51NR651UmoL,"plaid has red, black and gray squares.",hemline is straighter.,has black buttons.
B00YKH39GG,715cRdDfr2L,B00MME1MCW,91nDlTrAimL,B00MME12T0,91DdtAuiJSL,is a jacket instead of pants.,has a hood with white lining.,has black drawstrings hanging over chest.
B01N9WZMWC,41vhPH6WoyL,B06W2KRW5F,81ey-Tb+ZTL,B06WLLJLYY,81pXPL4BXHL,is shorter lengthwise.,color is solid black.,has yellow monogram logo over a charging buffalo.
B0853BZ7WC,31rnF-RjpvL,B084YCXPWR,41qtV55l7kL,B00EBT95FW,41MNVsj6GbL,is a darker blue denim.,"has whiskers across hips, knees and above ankles.",has faded patches on thighs.
B013X8LXXI,71-KCZPkaCL,B01BL5DXGK,71DzxoiPBRL,B00JZYRBZY,71brWB+c6ML,has a gray visor.,has black mesh panels and solid panels.,has no eyelets.
B01N5CLMOI,912uu2HZYyL,B00L7QX6H0,81JLk6jVxML,B00JDX03G6,71swJLk1a9L,fabric has a matte surface.,has a bigger visor.,has green patch with company name in white lettering on crown.
B08HW1JB2C,51OI0Kl90XL,B08239YYPC,81+0r-9MeLL,B07D121MKZ,41QkJb8qoML,For a 6-years old girl with dominant blue,Size 6 blue and green,For girls age six and Nautica brand
B07PQHJDPL,81O3dCNKnpL,B07KMZNMLK,71H32WuAfYL,B07KN16H6W,41s4YcGE1ZL,has a crew neckline without a closure.,is solid purple with turquoise graphic.,has graphic of company name printed over chest.
B07DKZ5GRB,815SboBv+dL,B0758KMSZ1,41HA4d0jgmL,B011LLLT6K,81l2eCYqHvL,has mesh panels with larger openings.,mesh has a honeycomb pattern.,has triangle patch on crown with logo and company name.
B0749B9YJQ,5140Um+-9nL,B073W9Z57N,91TN+VsknUL,B06XNNSZ67,71pD7bAPjjL,with no black color in it,no text on it,from Adidas brand
B07D4XFHDX,31oaRmUzdBL,B07GTDFFH6,31O7wYN6ASL,B076P6MBPM,41v7cAYXytL,waistband has three rows of elastic.,has both company name and logo in white on a thigh.,has cuffs on bottom of legs.
